,age_end,age_start,education_state,ethnicity,mean_value,sex,year_end,year_start
485,86,85,AS-Level,BAN,0.0,Male,2012,2011
486,87,86,AS-Level,BAN,0.0,Male,2012,2011
487,88,87,AS-Level,BAN,0.0,Male,2012,2011
488,89,88,AS-Level,BAN,0.0,Male,2012,2011
489,90,89,AS-Level,BAN,0.0,Male,2012,2011
490,91,90,AS-Level,BAN,0.0,Male,2012,2011
491,92,91,AS-Level,BAN,0.0,Male,2012,2011
492,93,92,AS-Level,BAN,0.0,Male,2012,2011
493,94,93,AS-Level,BAN,0.0,Male,2012,2011
494,95,94,AS-Level,BAN,0.0,Male,2012,2011
495,96,95,AS-Level,BAN,0.0,Male,2012,2011
496,97,96,AS-Level,BAN,0.0,Male,2012,2011
497,98,97,AS-Level,BAN,0.0,Male,2012,2011
498,99,98,AS-Level,BAN,0.0,Male,2012,2011
499,100,99,AS-Level,BAN,0.0,Male,2012,2011
500,1,0,AS-Level,BAN,0.0,Female,2012,2011
501,2,1,AS-Level,BAN,0.0,Female,2012,2011
502,3,2,AS-Level,BAN,0.0,Female,2012,2011
503,4,3,AS-Level,BAN,0.0,Female,2012,2011
504,5,4,AS-Level,BAN,0.0,Female,2012,2011
505,6,5,AS-Level,BAN,0.0,Female,2012,2011
506,7,6,AS-Level,BAN,0.0,Female,2012,2011
507,8,7,AS-Level,BAN,0.0,Female,2012,2011
508,9,8,AS-Level,BAN,0.0,Female,2012,2011
509,10,9,AS-Level,BAN,0.0,Female,2012,2011
510,11,10,AS-Level,BAN,0.0,Female,2012,2011
511,12,11,AS-Level,BAN,0.0,Female,2012,2011
512,13,12,AS-Level,BAN,0.0,Female,2012,2011
513,14,13,AS-Level,BAN,0.0,Female,2012,2011
514,15,14,AS-Level,BAN,0.0,Female,2012,2011
515,16,15,AS-Level,BAN,5.0,Female,2012,2011
516,17,16,AS-Level,BAN,3.894003915357025,Female,2012,2011
517,18,17,AS-Level,BAN,3.032653298563167,Female,2012,2011
518,19,18,AS-Level,BAN,0.0,Female,2012,2011
519,20,19,AS-Level,BAN,0.0,Female,2012,2011
520,21,20,AS-Level,BAN,0.0,Female,2012,2011
521,22,21,AS-Level,BAN,0.0,Female,2012,2011
522,23,22,AS-Level,BAN,0.0,Female,2012,2011
523,24,23,AS-Level,BAN,0.0,Female,2012,2011
524,25,24,AS-Level,BAN,0.0,Female,2012,2011
525,26,25,AS-Level,BAN,0.0,Female,2012,2011
526,27,26,AS-Level,BAN,0.0,Female,2012,2011
527,28,27,AS-Level,BAN,0.0,Female,2012,2011
528,29,28,AS-Level,BAN,0.0,Female,2012,2011
529,30,29,AS-Level,BAN,0.0,Female,2012,2011
530,31,30,AS-Level,BAN,0.0,Female,2012,2011
531,32,31,AS-Level,BAN,0.0,Female,2012,2011
532,33,32,AS-Level,BAN,0.0,Female,2012,2011
533,34,33,AS-Level,BAN,0.0,Female,2012,2011
534,35,34,AS-Level,BAN,0.0,Female,2012,2011
535,36,35,AS-Level,BAN,0.0,Female,2012,2011
536,37,36,AS-Level,BAN,0.0,Female,2012,2011
537,38,37,AS-Level,BAN,0.0,Female,2012,2011
538,39,38,AS-Level,BAN,0.0,Female,2012,2011
539,40,39,AS-Level,BAN,0.0,Female,2012,2011
540,41,40,AS-Level,BAN,0.0,Female,2012,2011
541,42,41,AS-Level,BAN,0.0,Female,2012,2011
542,43,42,AS-Level,BAN,0.0,Female,2012,2011
543,44,43,AS-Level,BAN,0.0,Female,2012,2011
544,45,44,AS-Level,BAN,0.0,Female,2012,2011
545,46,45,AS-Level,BAN,0.0,Female,2012,2011
546,47,46,AS-Level,BAN,0.0,Female,2012,2011
547,48,47,AS-Level,BAN,0.0,Female,2012,2011
548,49,48,AS-Level,BAN,0.0,Female,2012,2011
549,50,49,AS-Level,BAN,0.0,Female,2012,2011
550,51,50,AS-Level,BAN,0.0,Female,2012,2011
551,52,51,AS-Level,BAN,0.0,Female,2012,2011
552,53,52,AS-Level,BAN,0.0,Female,2012,2011
553,54,53,AS-Level,BAN,0.0,Female,2012,2011
554,55,54,AS-Level,BAN,0.0,Female,2012,2011
555,56,55,AS-Level,BAN,0.0,Female,2012,2011
556,57,56,AS-Level,BAN,0.0,Female,2012,2011
557,58,57,AS-Level,BAN,0.0,Female,2012,2011
558,59,58,AS-Level,BAN,0.0,Female,2012,2011
559,60,59,AS-Level,BAN,0.0,Female,2012,2011
560,61,60,AS-Level,BAN,0.0,Female,2012,2011
561,62,61,AS-Level,BAN,0.0,Female,2012,2011
562,63,62,AS-Level,BAN,0.0,Female,2012,2011
563,64,63,AS-Level,BAN,0.0,Female,2012,2011
564,65,64,AS-Level,BAN,0.0,Female,2012,2011
565,66,65,AS-Level,BAN,0.0,Female,2012,2011
566,67,66,AS-Level,BAN,0.0,Female,2012,2011
567,68,67,AS-Level,BAN,0.0,Female,2012,2011
568,69,68,AS-Level,BAN,0.0,Female,2012,2011
569,70,69,AS-Level,BAN,0.0,Female,2012,2011
570,71,70,AS-Level,BAN,0.0,Female,2012,2011
571,72,71,AS-Level,BAN,0.0,Female,2012,2011
572,73,72,AS-Level,BAN,0.0,Female,2012,2011
573,74,73,AS-Level,BAN,0.0,Female,2012,2011
574,75,74,AS-Level,BAN,0.0,Female,2012,2011
575,76,75,AS-Level,BAN,0.0,Female,2012,2011
576,77,76,AS-Level,BAN,0.0,Female,2012,2011
577,78,77,AS-Level,BAN,0.0,Female,2012,2011
578,79,78,AS-Level,BAN,0.0,Female,2012,2011
579,80,79,AS-Level,BAN,0.0,Female,2012,2011
580,81,80,AS-Level,BAN,0.0,Female,2012,2011
581,82,81,AS-Level,BAN,0.0,Female,2012,2011
582,83,82,AS-Level,BAN,0.0,Female,2012,2011
583,84,83,AS-Level,BAN,0.0,Female,2012,2011
584,85,84,AS-Level,BAN,0.0,Female,2012,2011
585,86,85,AS-Level,BAN,0.0,Female,2012,2011
586,87,86,AS-Level,BAN,0.0,Female,2012,2011
587,88,87,AS-Level,BAN,0.0,Female,2012,2011
588,89,88,AS-Level,BAN,0.0,Female,2012,2011
589,90,89,AS-Level,BAN,0.0,Female,2012,2011
590,91,90,AS-Level,BAN,0.0,Female,2012,2011
591,92,91,AS-Level,BAN,0.0,Female,2012,2011
592,93,92,AS-Level,BAN,0.0,Female,2012,2011
593,94,93,AS-Level,BAN,0.0,Female,2012,2011
594,95,94,AS-Level,BAN,0.0,Female,2012,2011
595,96,95,AS-Level,BAN,0.0,Female,2012,2011
596,97,96,AS-Level,BAN,0.0,Female,2012,2011
597,98,97,AS-Level,BAN,0.0,Female,2012,2011
598,99,98,AS-Level,BAN,0.0,Female,2012,2011
599,100,99,AS-Level,BAN,0.0,Female,2012,2011
600,1,0,CSE,BAN,0.0,Male,2012,2011
601,2,1,CSE,BAN,0.0,Male,2012,2011
602,3,2,CSE,BAN,0.0,Male,2012,2011
603,4,3,CSE,BAN,0.0,Male,2012,2011
604,5,4,CSE,BAN,0.0,Male,2012,2011
605,6,5,CSE,BAN,0.0,Male,2012,2011
606,7,6,CSE,BAN,0.0,Male,2012,2011
607,8,7,CSE,BAN,0.0,Male,2012,2011
608,9,8,CSE,BAN,0.0,Male,2012,2011
609,10,9,CSE,BAN,0.0,Male,2012,2011
610,11,10,CSE,BAN,0.0,Male,2012,2011
611,12,11,CSE,BAN,0.0,Male,2012,2011
612,13,12,CSE,BAN,0.0,Male,2012,2011
613,14,13,CSE,BAN,0.0,Male,2012,2011
614,15,14,CSE,BAN,0.0,Male,2012,2011
615,16,15,CSE,BAN,0.0,Male,2012,2011
616,17,16,CSE,BAN,0.0,Male,2012,2011
617,18,17,CSE,BAN,0.0,Male,2012,2011
618,19,18,CSE,BAN,0.0,Male,2012,2011
619,20,19,CSE,BAN,0.0,Male,2012,2011
620,21,20,CSE,BAN,0.0,Male,2012,2011
621,22,21,CSE,BAN,0.0,Male,2012,2011
622,23,22,CSE,BAN,0.0,Male,2012,2011
623,24,23,CSE,BAN,0.0,Male,2012,2011
624,25,24,CSE,BAN,0.0,Male,2012,2011
625,26,25,CSE,BAN,0.0,Male,2012,2011
626,27,26,CSE,BAN,0.0,Male,2012,2011
627,28,27,CSE,BAN,0.0,Male,2012,2011
628,29,28,CSE,BAN,0.0,Male,2012,2011
629,30,29,CSE,BAN,0.0,Male,2012,2011
630,31,30,CSE,BAN,0.0,Male,2012,2011
631,32,31,CSE,BAN,0.0,Male,2012,2011
632,33,32,CSE,BAN,0.0,Male,2012,2011
633,34,33,CSE,BAN,0.0,Male,2012,2011
634,35,34,CSE,BAN,0.0,Male,2012,2011
635,36,35,CSE,BAN,0.0,Male,2012,2011
636,37,36,CSE,BAN,0.0,Male,2012,2011
637,38,37,CSE,BAN,0.0,Male,2012,2011
638,39,38,CSE,BAN,0.0,Male,2012,2011
639,40,39,CSE,BAN,0.0,Male,2012,2011
640,41,40,CSE,BAN,0.0,Male,2012,2011
641,42,41,CSE,BAN,0.0,Male,2012,2011
642,43,42,CSE,BAN,0.0,Male,2012,2011
643,44,43,CSE,BAN,0.0,Male,2012,2011
644,45,44,CSE,BAN,0.0,Male,2012,2011
645,46,45,CSE,BAN,0.0,Male,2012,2011
646,47,46,CSE,BAN,0.0,Male,2012,2011
647,48,47,CSE,BAN,0.0,Male,2012,2011
648,49,48,CSE,BAN,0.0,Male,2012,2011
649,50,49,CSE,BAN,0.0,Male,2012,2011
650,51,50,CSE,BAN,0.0,Male,2012,2011
651,52,51,CSE,BAN,0.0,Male,2012,2011
652,53,52,CSE,BAN,0.0,Male,2012,2011
653,54,53,CSE,BAN,0.0,Male,2012,2011
654,55,54,CSE,BAN,0.0,Male,2012,2011
655,56,55,CSE,BAN,0.0,Male,2012,2011
656,57,56,CSE,BAN,0.0,Male,2012,2011
657,58,57,CSE,BAN,0.0,Male,2012,2011
658,59,58,CSE,BAN,0.0,Male,2012,2011
659,60,59,CSE,BAN,0.0,Male,2012,2011
660,61,60,CSE,BAN,0.0,Male,2012,2011
661,62,61,CSE,BAN,0.0,Male,2012,2011
662,63,62,CSE,BAN,0.0,Male,2012,2011
663,64,63,CSE,BAN,0.0,Male,2012,2011
664,65,64,CSE,BAN,0.0,Male,2012,2011
665,66,65,CSE,BAN,0.0,Male,2012,2011
666,67,66,CSE,BAN,0.0,Male,2012,2011
667,68,67,CSE,BAN,0.0,Male,2012,2011
668,69,68,CSE,BAN,0.0,Male,2012,2011
669,70,69,CSE,BAN,0.0,Male,2012,2011
670,71,70,CSE,BAN,0.0,Male,2012,2011
671,72,71,CSE,BAN,0.0,Male,2012,2011
672,73,72,CSE,BAN,0.0,Male,2012,2011
673,74,73,CSE,BAN,0.0,Male,2012,2011
674,75,74,CSE,BAN,0.0,Male,2012,2011
675,76,75,CSE,BAN,0.0,Male,2012,2011
676,77,76,CSE,BAN,0.0,Male,2012,2011
677,78,77,CSE,BAN,0.0,Male,2012,2011
678,79,78,CSE,BAN,0.0,Male,2012,2011
679,80,79,CSE,BAN,0.0,Male,2012,2011
680,81,80,CSE,BAN,0.0,Male,2012,2011
681,82,81,CSE,BAN,0.0,Male,2012,2011
682,83,82,CSE,BAN,0.0,Male,2012,2011
683,84,83,CSE,BAN,0.0,Male,2012,2011
684,85,84,CSE,BAN,0.0,Male,2012,2011
685,86,85,CSE,BAN,0.0,Male,2012,2011
686,87,86,CSE,BAN,0.0,Male,2012,2011
687,88,87,CSE,BAN,0.0,Male,2012,2011
688,89,88,CSE,BAN,0.0,Male,2012,2011
689,90,89,CSE,BAN,0.0,Male,2012,2011
690,91,90,CSE,BAN,0.0,Male,2012,2011
691,92,91,CSE,BAN,0.0,Male,2012,2011
692,93,92,CSE,BAN,0.0,Male,2012,2011
693,94,93,CSE,BAN,0.0,Male,2012,2011
694,95,94,CSE,BAN,0.0,Male,2012,2011
695,96,95,CSE,BAN,0.0,Male,2012,2011
696,97,96,CSE,BAN,0.0,Male,2012,2011
697,98,97,CSE,BAN,0.0,Male,2012,2011
698,99,98,CSE,BAN,0.0,Male,2012,2011
699,100,99,CSE,BAN,0.0,Male,2012,2011
700,1,0,CSE,BAN,1.0,Female,2012,2011
701,2,1,CSE,BAN,0.0,Female,2012,2011
702,3,2,CSE,BAN,0.0,Female,2012,2011
703,4,3,CSE,BAN,0.0,Female,2012,2011
704,5,4,CSE,BAN,0.0,Female,2012,2011
705,6,5,CSE,BAN,0.0,Female,2012,2011
706,7,6,CSE,BAN,0.0,Female,2012,2011
707,8,7,CSE,BAN,0.0,Female,2012,2011
708,9,8,CSE,BAN,0.0,Female,2012,2011
709,10,9,CSE,BAN,0.0,Female,2012,2011
710,11,10,CSE,BAN,0.0,Female,2012,2011
711,12,11,CSE,BAN,0.0,Female,2012,2011
712,13,12,CSE,BAN,0.0,Female,2012,2011
713,14,13,CSE,BAN,0.0,Female,2012,2011
714,15,14,CSE,BAN,0.0,Female,2012,2011
715,16,15,CSE,BAN,0.0,Female,2012,2011
716,17,16,CSE,BAN,0.0,Female,2012,2011
717,18,17,CSE,BAN,0.0,Female,2012,2011
718,19,18,CSE,BAN,0.0,Female,2012,2011
719,20,19,CSE,BAN,0.0,Female,2012,2011
720,21,20,CSE,BAN,0.0,Female,2012,2011
721,22,21,CSE,BAN,0.0,Female,2012,2011
722,23,22,CSE,BAN,0.0,Female,2012,2011
723,24,23,CSE,BAN,0.0,Female,2012,2011
724,25,24,CSE,BAN,0.0,Female,2012,2011
725,26,25,CSE,BAN,0.0,Female,2012,2011
726,27,26,CSE,BAN,0.0,Female,2012,2011
727,28,27,CSE,BAN,0.0,Female,2012,2011
728,29,28,CSE,BAN,0.0,Female,2012,2011
729,30,29,CSE,BAN,0.0,Female,2012,2011
730,31,30,CSE,BAN,0.0,Female,2012,2011
731,32,31,CSE,BAN,0.0,Female,2012,2011
732,33,32,CSE,BAN,0.0,Female,2012,2011
733,34,33,CSE,BAN,0.0,Female,2012,2011
734,35,34,CSE,BAN,0.0,Female,2012,2011
735,36,35,CSE,BAN,0.0,Female,2012,2011
736,37,36,CSE,BAN,0.0,Female,2012,2011
737,38,37,CSE,BAN,0.0,Female,2012,2011
738,39,38,CSE,BAN,0.0,Female,2012,2011
739,40,39,CSE,BAN,0.0,Female,2012,2011
740,41,40,CSE,BAN,0.0,Female,2012,2011
741,42,41,CSE,BAN,0.0,Female,2012,2011
742,43,42,CSE,BAN,0.0,Female,2012,2011
743,44,43,CSE,BAN,0.0,Female,2012,2011
744,45,44,CSE,BAN,0.0,Female,2012,2011
745,46,45,CSE,BAN,0.0,Female,2012,2011
746,47,46,CSE,BAN,0.0,Female,2012,2011
747,48,47,CSE,BAN,0.0,Female,2012,2011
748,49,48,CSE,BAN,0.0,Female,2012,2011
749,50,49,CSE,BAN,0.0,Female,2012,2011
750,51,50,CSE,BAN,0.0,Female,2012,2011
751,52,51,CSE,BAN,0.0,Female,2012,2011
752,53,52,CSE,BAN,0.0,Female,2012,2011
753,54,53,CSE,BAN,0.0,Female,2012,2011
754,55,54,CSE,BAN,0.0,Female,2012,2011
755,56,55,CSE,BAN,0.0,Female,2012,2011
756,57,56,CSE,BAN,0.0,Female,2012,2011
757,58,57,CSE,BAN,0.0,Female,2012,2011
758,59,58,CSE,BAN,0.0,Female,2012,2011
759,60,59,CSE,BAN,0.0,Female,2012,2011
760,61,60,CSE,BAN,0.0,Female,2012,2011
761,62,61,CSE,BAN,0.0,Female,2012,2011
762,63,62,CSE,BAN,0.0,Female,2012,2011
763,64,63,CSE,BAN,0.0,Female,2012,2011
764,65,64,CSE,BAN,0.0,Female,2012,2011
765,66,65,CSE,BAN,0.0,Female,2012,2011
766,67,66,CSE,BAN,0.0,Female,2012,2011
767,68,67,CSE,BAN,0.0,Female,2012,2011
768,69,68,CSE,BAN,0.0,Female,2012,2011
769,70,69,CSE,BAN,0.0,Female,2012,2011
770,71,70,CSE,BAN,0.0,Female,2012,2011
771,72,71,CSE,BAN,0.0,Female,2012,2011
772,73,72,CSE,BAN,0.0,Female,2012,2011
773,74,73,CSE,BAN,0.0,Female,2012,2011
774,75,74,CSE,BAN,0.0,Female,2012,2011
775,76,75,CSE,BAN,0.0,Female,2012,2011
776,77,76,CSE,BAN,0.0,Female,2012,2011
777,78,77,CSE,BAN,0.0,Female,2012,2011
778,79,78,CSE,BAN,0.0,Female,2012,2011
779,80,79,CSE,BAN,0.0,Female,2012,2011
780,81,80,CSE,BAN,0.0,Female,2012,2011
781,82,81,CSE,BAN,0.0,Female,2012,2011
782,83,82,CSE,BAN,0.0,Female,2012,2011
783,84,83,CSE,BAN,0.0,Female,2012,2011
784,85,84,CSE,BAN,0.0,Female,2012,2011
785,86,85,CSE,BAN,0.0,Female,2012,2011
786,87,86,CSE,BAN,0.0,Female,2012,2011
787,88,87,CSE,BAN,0.0,Female,2012,2011
788,89,88,CSE,BAN,0.0,Female,2012,2011
789,90,89,CSE,BAN,0.0,Female,2012,2011
790,91,90,CSE,BAN,0.0,Female,2012,2011
791,92,91,CSE,BAN,0.0,Female,2012,2011
792,93,92,CSE,BAN,0.0,Female,2012,2011
793,94,93,CSE,BAN,0.0,Female,2012,2011
794,95,94,CSE,BAN,0.0,Female,2012,2011
795,96,95,CSE,BAN,0.0,Female,2012,2011
796,97,96,CSE,BAN,0.0,Female,2012,2011
797,98,97,CSE,BAN,0.0,Female,2012,2011
798,99,98,CSE,BAN,0.0,Female,2012,2011
799,100,99,CSE,BAN,0.0,Female,2012,2011
800,1,0,Degree,BAN,0.0,Male,2012,2011
801,2,1,Degree,BAN,0.0,Male,2012,2011
802,3,2,Degree,BAN,0.0,Male,2012,2011
803,4,3,Degree,BAN,0.0,Male,2012,2011
804,5,4,Degree,BAN,0.0,Male,2012,2011
805,6,5,Degree,BAN,0.0,Male,2012,2011
806,7,6,Degree,BAN,0.0,Male,2012,2011
807,8,7,Degree,BAN,0.0,Male,2012,2011
808,9,8,Degree,BAN,0.0,Male,2012,2011
809,10,9,Degree,BAN,0.0,Male,2012,2011
810,11,10,Degree,BAN,0.0,Male,2012,2011
811,12,11,Degree,BAN,0.0,Male,2012,2011
812,13,12,Degree,BAN,0.0,Male,2012,2011
813,14,13,Degree,BAN,0.0,Male,2012,2011
814,15,14,Degree,BAN,0.0,Male,2012,2011
815,16,15,Degree,BAN,0.0,Male,2012,2011
816,17,16,Degree,BAN,1.5,Male,2012,2011
817,18,17,Degree,BAN,1.3916152294928292,Male,2012,2011
818,19,18,Degree,BAN,1.2910619646375867,Male,2012,2011
819,20,19,Degree,BAN,1.1977743281390656,Male,2012,2011
820,21,20,Degree,BAN,1.1112273310225769,Male,2012,2011
821,22,21,Degree,BAN,1.0309339181864583,Male,2012,2011
822,23,22,Degree,BAN,0.95644222743266,Male,2012,2011
823,24,23,Degree,BAN,0.8873330465502227,Male,2012,2011
824,25,24,Degree,BAN,0.8232174541410398,Male,2012,2011
825,26,25,Degree,BAN,0.7637346309113238,Male,2012,2011
826,27,26,Degree,BAN,0.708549829111522,Male,2012,2011
827,28,27,Degree,BAN,0.6573524886974238,Male,2012,2011
828,29,28,Degree,BAN,0.6098544896108986,Male,2012,2011
829,30,29,Degree,BAN,0.5657885303447354,Male,2012,2011
830,31,30,Degree,BAN,0.524906623666733,Male,2012,2011
831,32,31,Degree,BAN,0.4869787010375246,Male,2012,2011
832,33,32,Degree,BAN,0.4517913178683032,Male,2012,2011
833,34,33,Degree,BAN,0.419146452332111,Male,2012,2011
834,35,34,Degree,BAN,0.3888603909688373,Male,2012,2011
835,36,35,Degree,BAN,0.3607626948125132,Male,2012,2011
836,37,36,Degree,BAN,0.33469524022264474,Male,2012,2011
837,38,37,Degree,BAN,0.3105113290217289,Male,2012,2011
838,39,38,Degree,BAN,0.2880748629311312,Male,2012,2011
839,40,39,Degree,BAN,0.2672595776593476,Male,2012,2011
840,41,40,Degree,BAN,0.24794833233237976,Male,2012,2011
841,42,41,Degree,BAN,0.2300324502673927,Male,2012,2011
842,43,42,Degree,BAN,0.2134111073797704,Male,2012,2011
843,44,43,Degree,BAN,0.19799076478174527,Male,2012,2011
844,45,44,Degree,BAN,0.18368464237947285,Male,2012,2011
845,46,45,Degree,BAN,0.17041223050614565,Male,2012,2011
846,47,46,Degree,BAN,0.1580988368427965,Male,2012,2011
847,48,47,Degree,BAN,0.14667516607702508,Male,2012,2011
848,49,48,Degree,BAN,0.13607692993411874,Male,2012,2011
849,50,49,Degree,BAN,0.12624448538596555,Male,2012,2011
850,51,50,Degree,BAN,0.11712249900172975,Male,2012,2011
851,52,51,Degree,BAN,0.10865963555137717,Male,2012,2011
852,53,52,Degree,BAN,0.10080826910962463,Male,2012,2011
853,54,53,Degree,BAN,0.09352421503451014,Male,2012,2011
854,55,54,Degree,BAN,0.08676648131225767,Male,2012,2011
855,56,55,Degree,BAN,0.0804970378690952,Male,2012,2011
856,57,56,Degree,BAN,0.07468060255179591,Male,2012,2011
857,58,57,Degree,BAN,0.06928444257252014,Male,2012,2011
858,59,58,Degree,BAN,0.06427819030056027,Male,2012,2011
859,60,59,Degree,BAN,0.05963367236433195,Male,2012,2011
860,61,60,Degree,BAN,0.055324751101860026,Male,2012,2011
861,62,61,Degree,BAN,0.05132717746749905,Male,2012,2011
862,63,62,Degree,BAN,0.04761845456710191,Male,2012,2011
863,64,63,Degree,BAN,0.04417771105366093,Male,2012,2011
864,65,64,Degree,BAN,0.04098558367093884,Male,2012,2011
865,66,65,Degree,BAN,0.03802410828408742,Male,2012,2011
866,67,66,Degree,BAN,0.03527661878401366,Male,2012,2011
867,68,67,Degree,BAN,0.032727653296564144,Male,2012,2011
868,69,68,Degree,BAN,0.03036286716870658,Male,2012,2011
869,70,69,Degree,BAN,0.0281689522420266,Male,2012,2011
870,71,70,Degree,BAN,0.02613356195924027,Male,2012,2011
871,72,71,Degree,BAN,0.02424524188224881,Male,2012,2011
872,73,72,Degree,BAN,0.022493365230716555,Male,2012,2011
873,74,73,Degree,BAN,0.020868073078406428,Male,2012,2011
874,75,74,Degree,BAN,0.01936021887071981,Male,2012,2011
875,76,75,Degree,BAN,0.017961316951205432,Male,2012,2011
876,77,76,Degree,BAN,0.016663494807363458,Male,2012,2011
877,78,77,Degree,BAN,0.015459448767001109,Male,2012,2011
878,79,78,Degree,BAN,0.014342402895815256,Male,2012,2011
879,80,79,Degree,BAN,0.013306070864892388,Male,2012,2011
880,81,80,Degree,BAN,0.012344620573530043,Male,2012,2011
881,82,81,Degree,BAN,0.011452641328289943,Male,2012,2011
882,83,82,Degree,BAN,0.010625113393578177,Male,2012,2011
883,84,83,Degree,BAN,0.00985737974239442,Male,2012,2011
884,85,84,Degree,BAN,0.009145119848273457,Male,2012,2011
885,86,85,Degree,BAN,0.008484325370929663,Male,2012,2011
886,87,86,Degree,BAN,0.007871277598772077,Male,2012,2011
887,88,87,Degree,BAN,0.0073025265213446456,Male,2012,2011
888,89,88,Degree,BAN,0.006774871413918999,Male,2012,2011
889,90,89,Degree,BAN,0.006285342824976869,Male,2012,2011
890,91,90,Degree,BAN,0.0058311858652141954,Male,2012,2011
891,92,91,Degree,BAN,0.005409844704023596,Male,2012,2011
892,93,92,Degree,BAN,0.005018948186206908,Male,2012,2011
893,94,93,Degree,BAN,0.004656296487973963,Male,2012,2011
894,95,94,Degree,BAN,0.004319848737132365,Male,2012,2011
895,96,95,Degree,BAN,0.004007711527799176,Male,2012,2011
896,97,96,Degree,BAN,0.0037181282649995373,Male,2012,2011
897,98,97,Degree,BAN,0.003449469279187404,Male,2012,2011
898,99,98,Degree,BAN,0.003200222655056562,Male,2012,2011
899,100,99,Degree,BAN,0.0029689857230297953,Male,2012,2011
900,1,0,Degree,BAN,0.0,Female,2012,2011
901,2,1,Degree,BAN,0.0,Female,2012,2011
902,3,2,Degree,BAN,0.0,Female,2012,2011
903,4,3,Degree,BAN,0.0,Female,2012,2011
904,5,4,Degree,BAN,0.0,Female,2012,2011
905,6,5,Degree,BAN,0.0,Female,2012,2011
906,7,6,Degree,BAN,0.0,Female,2012,2011
907,8,7,Degree,BAN,0.0,Female,2012,2011
908,9,8,Degree,BAN,0.0,Female,2012,2011
909,10,9,Degree,BAN,0.0,Female,2012,2011
910,11,10,Degree,BAN,0.0,Female,2012,2011
911,12,11,Degree,BAN,0.0,Female,2012,2011
912,13,12,Degree,BAN,0.0,Female,2012,2011
913,14,13,Degree,BAN,0.0,Female,2012,2011
914,15,14,Degree,BAN,0.0,Female,2012,2011
915,16,15,Degree,BAN,0.0,Female,2012,2011
916,17,16,Degree,BAN,0.0,Female,2012,2011
917,18,17,Degree,BAN,1.5,Female,2012,2011
918,19,18,Degree,BAN,1.3916152294928292,Female,2012,2011
919,20,19,Degree,BAN,1.2910619646375867,Female,2012,2011
920,21,20,Degree,BAN,1.1977743281390656,Female,2012,2011
921,22,21,Degree,BAN,1.1112273310225769,Female,2012,2011
922,23,22,Degree,BAN,1.0309339181864583,Female,2012,2011
923,24,23,Degree,BAN,0.95644222743266,Female,2012,2011
924,25,24,Degree,BAN,0.8873330465502227,Female,2012,2011
925,26,25,Degree,BAN,0.8232174541410398,Female,2012,2011
926,27,26,Degree,BAN,0.7637346309113238,Female,2012,2011
927,28,27,Degree,BAN,0.708549829111522,Female,2012,2011
928,29,28,Degree,BAN,0.6573524886974238,Female,2012,2011
929,30,29,Degree,BAN,0.6098544896108986,Female,2012,2011
930,31,30,Degree,BAN,0.5657885303447354,Female,2012,2011
931,32,31,Degree,BAN,0.524906623666733,Female,2012,2011
932,33,32,Degree,BAN,0.4869787010375246,Female,2012,2011
933,34,33,Degree,BAN,0.4517913178683032,Female,2012,2011
934,35,34,Degree,BAN,0.419146452332111,Female,2012,2011
935,36,35,Degree,BAN,0.3888603909688373,Female,2012,2011
936,37,36,Degree,BAN,0.3607626948125132,Female,2012,2011
937,38,37,Degree,BAN,0.33469524022264474,Female,2012,2011
938,39,38,Degree,BAN,0.3105113290217289,Female,2012,2011
939,40,39,Degree,BAN,0.2880748629311312,Female,2012,2011
940,41,40,Degree,BAN,0.2672595776593476,Female,2012,2011
941,42,41,Degree,BAN,0.24794833233237976,Female,2012,2011
942,43,42,Degree,BAN,0.2300324502673927,Female,2012,2011
943,44,43,Degree,BAN,0.2134111073797704,Female,2012,2011
944,45,44,Degree,BAN,0.19799076478174527,Female,2012,2011
945,46,45,Degree,BAN,0.18368464237947285,Female,2012,2011
946,47,46,Degree,BAN,0.17041223050614565,Female,2012,2011
947,48,47,Degree,BAN,0.1580988368427965,Female,2012,2011
948,49,48,Degree,BAN,0.14667516607702508,Female,2012,2011
949,50,49,Degree,BAN,0.13607692993411874,Female,2012,2011
950,51,50,Degree,BAN,0.12624448538596555,Female,2012,2011
951,52,51,Degree,BAN,0.11712249900172975,Female,2012,2011
952,53,52,Degree,BAN,0.10865963555137717,Female,2012,2011
953,54,53,Degree,BAN,0.10080826910962463,Female,2012,2011
954,55,54,Degree,BAN,0.09352421503451014,Female,2012,2011
955,56,55,Degree,BAN,0.08676648131225767,Female,2012,2011
956,57,56,Degree,BAN,0.0804970378690952,Female,2012,2011
957,58,57,Degree,BAN,0.07468060255179591,Female,2012,2011
958,59,58,Degree,BAN,0.06928444257252014,Female,2012,2011
959,60,59,Degree,BAN,0.06427819030056027,Female,2012,2011
960,61,60,Degree,BAN,0.05963367236433195,Female,2012,2011
961,62,61,Degree,BAN,0.055324751101860026,Female,2012,2011
962,63,62,Degree,BAN,0.05132717746749905,Female,2012,2011
963,64,63,Degree,BAN,0.04761845456710191,Female,2012,2011
964,65,64,Degree,BAN,0.04417771105366093,Female,2012,2011
965,66,65,Degree,BAN,0.04098558367093884,Female,2012,2011
966,67,66,Degree,BAN,0.03802410828408742,Female,2012,2011
967,68,67,Degree,BAN,0.03527661878401366,Female,2012,2011
